car_id,car_type,date_start,start_soc,end_soc,charge_quan,charge_time,charge_speed,charge_power_quan,mileage,current_avg,volt_avg,extern_temp_avg,soc_avg,battery_module1_temp_avg,charge_power_per_hour,accum_mileage,temperature_avg,wind_speed_avg,humidity_avg,rainfall_avg,snowfall_avg,traffic_volume_avg,air_co_avg,air_no2_avg,air_o3_avg,air_pm10_avg,air_pm25_avg,air_so2_avg
M2210703644,EV6,2021-11-29 09:03:03,43.0,93.5,50.5,25665,7.083576855639976,43.10000000000002,,-33.72711598746082,748.8454545454546,6.0,68.60305642633229,15.288401253918495,6.045587375803627,,9.50039184952978,1.578526645768025,53.279780564263326,,,2659834.0,,,,,,
M2210703644,EV6,2021-12-04 11:51:58,40.5,94.5,54.0,28899,6.726876362503893,45.89999999999998,,-33.73009118541034,747.8840425531914,4.0,67.68693009118542,14.642857142857142,5.717844908128306,,5.2803951367781155,3.0706686930091185,39.69604863221885,,,2823713.0,,,,,,
M2210703644,EV6,2021-12-09 09:37:45,40.5,73.5,33.0,17126,6.936821207520729,27.399999999999864,,-33.732458233890206,726.9503579952266,8.0,56.19928400954654,14.403341288782816,5.759663669274758,,7.1494033412887825,2.0966587112171835,65.63007159904535,,,2543185.0,,,,,,
M2210703644,EV6,2021-12-16 08:56:12,65.5,90.0,24.5,13058,6.754480012253024,21.299999999999955,,-33.30293255131964,764.8744868035191,6.0,77.96187683284458,13.1524926686217,5.87226221473425,,5.757771260997068,1.62258064516129,83.56011730205279,,,2510617.0,,,,,,
M2210703644,EV6,2021-12-22 11:23:23,26.5,45.5,19.0,9374,7.2967783230211225,15.400000000000091,,-34.07142857142856,700.7099567099567,4.0,36.46320346320346,10.047619047619047,5.9142308512908395,,5.833766233766235,1.9519480519480523,35.54545454545455,,,2544814.0,,,,,,
M2210703644,EV6,2021-12-23 12:59:48,34.5,71.5,37.0,17890,7.445500279485746,30.299999999999955,,-34.02116182572614,724.4452282157677,12.0,52.934647302904565,13.935684647302905,6.097261039686967,,7.6161825726141075,1.705601659751037,40.018672199170126,,,2578057.0,,,,,,
M2210703644,EV6,2022-01-03 09:47:09,32.0,65.0,33.0,15880,7.481108312342569,26.90000000000009,,-33.938709677419354,718.6895161290323,-4.0,48.556451612903224,8.182795698924732,6.09823677581866,,-0.7959677419354839,1.9150537634408602,44.66935483870968,,,2380062.0,,,,,,
M2210703644,EV6,2022-01-04 09:32:21,56.0,96.5,40.5,21032,6.932293647774819,35.59999999999991,,-33.47683397683398,764.1951737451739,-2.0,76.46138996138995,8.303088803088803,6.093571700266246,,-1.3924710424710423,3.063706563706564,49.98262548262548,,,2345658.0,,,,,,
M2210703644,EV6,2022-01-08 20:05:36,25.0,54.5,29.5,14331,7.41050868746075,23.699999999999818,,-34.38588235294118,704.2764705882353,4.0,39.94705882352941,9.047058823529412,5.953527318400623,,3.406764705882353,1.4355882352941176,77.25294117647059,,,2591596.9294117647,,,,,,
M2210703644,EV6,2022-01-09 09:52:45,54.5,80.5,26.0,13178,7.102747002580058,22.299999999999955,,-33.737942122186496,748.1633440514469,1.0,67.54983922829582,6.52411575562701,6.0919714675974985,,1.2617363344051447,1.4282958199356914,80.54662379421222,,,2245899.0,,,,,,
